Page,Romanized Chakma,pos,English translation
133,Chak chak,n.,glittering; glistening; glare; brightness; ad. layer by layer; in strata; in layer’s.
133,Chakchak garānā,v.,sparkle; glitter; gleam; shine; glimmer.
133,Chak chakānā,v.,lap up.
133,Chak chakāni,n.,lustre; glare; brightness.
133,"Chakchakya, chakchakee",a.,bright; splendid; glittering of a ring; shinning; clear; lustrous.
133,Chakbānyā,a.,quadrangular.
133,"Chak chagānā, chag chag garānā",v.,repent; regret.
133,Chag chagāni,n.,repentance.
133,Chag chageiyā,n.,repenter.
133,Chag chageyā,a.,repentant.
133,Chagadā,n.,squirrel.
133,Chagalā,n.,bark; peel.
133,Chagāch,n.,kind of tree.
133,Chagā māl,n.,grave; burial place.
133,Changā,a.,pungent; sharp; angry; passionate.
133,Changrā,n.,rein deer; eek; stag; big deer.
133,Cha chālā,a.,thatched.
133,Cha chālāgar,n.,thatched house with four roofs.
133,Chajjayā,a.,criticized; scandalizing; accusing; reviewed.
133,Chajjānā,v.,criticize; review; blame; make false accusation; defame; slander.
133,Chajjāni,n.,criticism; review; scandal; false accusation; ill repute; defamation; bad name; blaming.
133,Chajjājhāy,a.,to be criticized or reviewed.
133,Chajjeiyā,n.,critic; scandalizer; accuser.
133,Chajānā,v.,pound; beat violently; bruise; flatten; hammer; smash.
133,Chajāni,n.,flattening; smashing; bruising.
133,Chajeyā,a.,pounded; smashed.
133,"Chath thalā, chathalā",n.,Chittagong.
133,Chattāgāj,n.,kind of poisonous leaf-tree.
133,Chattur,n.,clever; cunning; intelligent; dexterous; wile; ingenious; acute
134,Chatii,n.,inn.
134,Chatti bājār,n.,inn market.
134,Chadak,n.,sparrow; splendour; glamour; glitter; glare; show; external show; luxury; dalliance; wantonness; pastime; pleasure; bad decoration.
134,Chadak garānā,v.,fascinate or attract by outward show; dazzle.
134,Chadakyā,a.,showy; glamourous; foppish; luxurious; wanton.
134,Chadagee,n.,fem. showy; glamourous woman.
134,Chadarah,a.,naked; nude; bare.
134,Chadarah bhadarah,a.,disordered; confused; luxury; disorderly; dishevelled; at sixes and sevens; incoherent.
134,Chadarah bhadarah gari,ad.,in a confused or disorderly manner; pell-mell.
134,Chadarah bhadarah garānā,v.,disorder; make nake.
134,Chadarah makyā,ad.,almost naked.
134,Chadarā,n.,naked man.
134,Chadaree,n.,naked woman.
134,Chadharang,a.,wandering; aimless.
134,Chadharang chadharang berhānā,v.,ramble aimlessly; wander idly.
134,Chanchanyā,a.,smart; vivacious; lively; very sharp; restless; fidgety; running or shooting; very hot.
134,Chanchanyārod,n.,shimmering sunlight.
134,Chandā,n.,one’s second elder brother.
134,Chandhā,n.,anger; rage.
134,Chandhā gari,ad.,in a rage; angrily.
134,Chandhā deghānā,v.,show temper.
134,Chandhā garānā,v.,angry.
134,Chandhāneyā,a.,dispassionate.
134,Chandhul,a.,wounded; beaten; stuck; fall down; laid down.
134,Chanbedo,n.,one’s second elder sister.
134,Chabalah,n.,inconstant; fickleness; momentary; wicked; naughty; unsteady; wavering.
134,Chabā,a.,slight; mild; chewed; light (in weight).
134,Chabāt,n.,kick.
134,Chabāt gari,ad.,strike with immediately.
134,Chabāsāl,n.,grave; burial place.
135,Chamakshalā,n.,match stick.
135,Champaknagar,n.,the ancient residence place of the Chakmas.
135,Char,n.,spy; informer; postureland; alluvial land; sand bank.
135,Chargā,n.,spinning wheel.
135,Chargee,n.,catherine wheel; churning rod.
135,Charang,v.,(I) pasture or go about for food or move; n. stoking place of paddy.
135,Charang Charang,ad.,quickly.
135,Charchā,n.,practice; culture; study; discussion; observance of rules or routines; duties; performance; deliberation; cultivation.
135,Charchā gachyā,a.,studied; perfumed; discused; cultivated; practised.
135,Charchā garani,n.,practising; studying; performance; cultivating.
135,Charchā garānā,v.,study; cultivate; consider; deliberate upon; discuss; anoint.
135,Charchā garayā,n.,scholar; practioner; cultivator; performer; learner; disciple.
135,"Charhab, charab",a.,tasty.
135,Charhab neyā,a.,tasteless.
135,Charhab laiyā,n.,taster.
135,Charhablānā,v.,taste.
135,Charhablani,n.,tasting; flavour.
135,Charā,n.,thief; robber; wicked or vicious man; a. stolen; robbed; hidden; secret.
135,Charāi chālān,n.,smuggling.
135,Charāi chālān diyā,n.,smuggler.
135,"Charāi māl, darab",n.,stolen property; stolen goods.
135,Charāgarak,n.,clandestine.
135,Charā gali,n.,dark and narrow lane; blind alley.
135,Charāgat,n.,pit fall.
135,Charāpadh,n.,hidden path; by path.
135,Charānā,v.,place upon the oven (rice); clear or wash rice for cooking.
135,Charābājar,n.,black market.
135,Charāmer,n.,secret blow; hitting below the belt.
135,Chare,v.,(he/she) moves; grazes.
135,Chal,v.,to joke or mock.
136,Chaldi kadhā,n.,colloqual speaking.
136,Chaldi bhās,n.,colloqual language.
136,Chaldi ijeb,n.,current account.
136,Chalan,n.,movement; motion; custom; practice; habit; conduct; style.
136,Chalan thānā,n.,be current; be in vogue.
136,Chalan-na-thānā,n.,not to be vogue; be out of fashion.
136,Chalan balā,a.,moving; movable; in motion.
136,"Chalanmuyeyā, chalan-su-ri",a.,passable; tolerable.
136,"Chalanyā, chalā",a.,running; going; on the move; walking.
136,Chalanee,a.,fem; current; that is moving.
136,"Chalā, chaleyā, chalette",a.,customary; current; moved; agitated; past; gone off; colloquial; constant.
136,Chalāchal,n.,circulation; movement; traffic.
136,Chalāchali garānā,v.,travel; move.
136,Chalāchali,n.,close intimacy; rubbing; close familiarity; shocking; mockery.
136,Chalāchali garānā,v.,form an intimacy with; mix freely with.
136,Chalānā,v.,joke; jest; mock; ridicule.
136,Chalāni,n.,jock; fun; mockery.
136,Chalāni,n.,fancy; whims; whimsy.
136,Chalā phadu,n.,bioscope; movies; cinematograph; the cinema.
136,"Chalā fadu bahr garayā, degheyā jhantar",n.,cinema projector; cinematograph.
136,Chalā phadu bidyā,n.,cinematography.
136,Chalyā,a.,whimsical; fancied.
136,Chele,v.,passes; circulates; moves.
136,Chaley denā,v.,cause to walk; move or act.
136,Chalok,v.,be continued.
136,Charh,v.,to ascend; mount; climb; ride; go up or ride; slap.
136,Charhhānā,v.,slap.
136,Charhanih,n.,mounting; climbing.
136,Charhā charhi,n.,slapping; scuffling.
136,Charhācharhi garānā,v.,slap each other; scuffle.
137,Charhānā,v.,slap; give a slap.
137,Charhānāh,v.,mount; raise; climb; ascend; go upstairs; climb (a tree); ride (a horse).
137,Charhoi,n.,sparrow.
137,Charhoi bhādi,n.,picnic.
137,"Chā, chāh",v.,to want; to see (you); n. tea.
137,Chāk,n.,wheel; circle; the flashy portion of a crab; honey comb; bee hive.
137,Chākkā,n.,wheel; ring; round or circular mark.
137,Chākkā balā,a.,circular; wheeled.
137,Chākchāk,n.,layer; stratum; ad. layer by layer; in strata; in layers.
137,Chāk chāk gari sajānā,v.,arrange layer by layer.
137,Chāk chāk gari sājeyā,a.,arranged layer by layer; placed in strata.
137,Chāk chāk gachyā,a.,laminated; beaten into thin plats; stratified.
137,Chāk chāk megh,n.,stratus.
137,Chāk chāk sājani,n.,stratification.
137,"Chākmā, Chāngmā",n.,the Chakma tribe or caste.
137,Chā khānā,v.,take tea.
137,Chākhyā,a.,tasted; purified.
137,Chāgar,n.,servant; menial; domestic.
137,Chāgar bāgar,n. pl.,servants; menials.
137,Chāgarāni,n.,maid servant.
137,Chāgari,n.,service; employment; job; post.
137,"Chāgarigarayā, chāgaribalā",n.,employee; servant; officer; incumbent.
137,Chāgari garānā,v.,hold an appointment; service.
137,Chāgarikhāli,n.,vacancy.
137,Chāgarichhārhānā,v.,resign one’s post.
137,Chāgaritagānā,v.,seek a job.
137,Chāgara tageiyā,n.,job seeker.
137,Chāgarit samānā,n.,enter in service.
137,Chāgari neyā,a.,out of service or employment.
137,Chāgaribāgani,n.,service or any other occupation.
137,Chāgā,a.,flat; flattened; compressed.
137,Chāgā gachyā,a.,flated; affected; snapping.
137,Chāgā garānā,v.,flatten.
137,Chāgānā,v.,taste.
137,Chāgā nāgā,a.,flat nosed; snub-nosed.
138,Chāgāni,n.,taste; flavour; testing.
138,Chāgālā,n.,district; province; estate; region.
138,Chāgālā chelā,n.,ruler of a district or province; holder of an estate.
138,Chāgālār,a.,regional.
138,Chāgālā bijerak,n.,district magistrate or district and session judge.
138,Chāgālā shāsak,n.,district ruler or sub-divisional officer.
138,Chāgiyā,n.,taster.
138,Chāgeyā,a.,tested.
138,Chāgeyā nei,a.,tasteless.
138,Chāghi ācheyā,a.,not testified or examined.
138,Chāghi chāchi,n.,testing with each other.
138,Chāghi chāchi gachyā,a.,tested or tasted with each other.
138,Chāghi chāchi garānā,v.,test or taste with each other.
138,Chāghichānā,v.,examine; test; taste.
138,Chāghi chāni,n.,examination; testing; trial; tasting flavour; liking.
138,Chāghi cheyā,a.,tasted.
138,Chach,n.,cultivation; agriculture; farming; husbandry; ploughing.
138,"Chāch, chāj",v.,(you) want or see.
138,Chāach āgachyā,a.,uncultivated; not ploughed.
138,Chāch garānā,v.,cultivate; till; plough.
138,Chāch gorayā,n.,cultivation; tiller; ploughman; farmer.
138,Chāch bāch,n.,agriculture; cultivation; farming.
138,"Chāchā, chāch gachyā",a.,cultivated; ploughed.
138,Chāchyā,a.,that has been shaved or scraped or smoothed with a cleaver.
138,"Chāchee, Chāchā",n.,agriculturist.
138,"Chāj, chājāna",v.,shave off or scrape or smooth with a cleaver.
138,Chājani,n.,scraping or smoothing.
138,Chājani kām,n.,cultivation; ploughing; agriculture.
138,"Chājayā, Chājiyā",n.,scraper; one who scrapes with a cleaver.
138,Chājā,n.,kind of mat made of bamboo slip; flattened or supressed bamboo.
138,Chāji denā,v.,cause to scrape or shave.
139,Chāt,n.,land snail.
139,Chātyānā,v.,move; shake; remove; displace; change.
139,Chātyāni,n.,moving; shaking; displacing; stirring or moving about; movement.
139,Chātyeiyā,n.,mover; one who moves or shakes.
139,Chātoyyā,a.,shaky; tottering; weak-jointed.
139,Chādāng gājā,n.,kind of the Chakma race.
139,Chādārā,n.,button; foundation; bed sloping; rocky portion.
139,Chādigāng,n.,Chittagong.
139,Chān,n.,moon.
139,Chāhn,v.,(they) see.
139,Chāna pahre par,n.,moon lit.
139,Chān-u-dhondi,n.,moon rise.
139,Chān kabālyā,a.,having the fore head with luck-signs; lucky.
139,Chāna gandā,n.,lunar eclipse.
139,Chāchidila,n.,vampire.
139,Chāan dhubandi,n.,moon set.
139,Chāndā,n.,subscription; contribution; quota.
139,Chāndā-dyā,a.,contributed.
139,Chāndāni,n.,contributing; contribution.
139,Chāndā diyā,n.,contributor.
139,Chāndā denā,v.,contribute to (worship); subscribe to (news paper etc).
139,Chāndā loi,v.,by subscription.
139,Chānadej,n.,world or heaven of the moon; lunar region; moon.
139,Chān pahr,n.,moon light; moon beam.
139,Chān pahrad,n.,moonlit light.
139,Chānphudā,n.,nasal sign (o).
139,"Chān mua, chana mughee",n.,moon faced; n. moon like face; lovely face.
139,Chān sadak,n.,moon light; rays of the moon.
139,Chānā,n.,gram; chick-pea.
139,Chānāh,n.,corridor; verandah; porch.
139,Chānah,v.,see; look; observe; visit; consider; pray for; ask; want; desire; meet; reflect; mark; mind; examine; inspect; try; control; attend to; care for; nurse; serve; threat (medically); search; look for; feel (pulse); make an attempt; beware threaten; look after; look at; look upon; stare at.
139,Chāb,v.,to compress.
139,"Chābdyā, chāpyā",n.,pressure; suppression; pressing
140,"Chābdenā, chābānā",v.,compress; weigh on; press by weigh; ride; mount (as a horse); check; be possessed; quash.
140,Chābāni,n.,pressure; suppression; pressing.
140,Chābnijhantara,n.,barometer.
140,Chābar,n.,slap; blow.
140,"Chābar diyani, chābārani",n.,slapping; patting.
140,"Chābardenā, chābārānā",v.,slap.
140,Chabar mārānā,v.,give a slap or blow; slap.
140,Chābar hānā,v.,be slapped.
140,"Chābarānce, chābarinee",n.,nurse.
140,Chābaree,n.,tendency; looking after; nursing; attendance; service.
140,Chābaree gachyā,a.,attending or waiting on; devoted; served; looked after.
140,Chābaree garayā,n.,attendant.
140,Chābaree garānā,v.,nurse; attend on; serve.
140,Chābā,v.,to chew.
140,Chābāgān,n.,tea garden; tea plantation.
140,"Chābādenā, chābdenā",v.,supress; hush up; conceal; cover; run over.
140,Chābānā,v.,chew; masticate.
140,Chābāni,n.,chewing.
140,Chābāparhānā,v.,be shelved or turned down; be weighed down (by) or pressed under; be run over.
140,Chābarājhee,n.,peon.
140,Chābārhāh,n.,bamboo scraping; fencing.
140,"Chābi, chābikādhi",n.,key.
140,Chābidenā,v.,push up; throw over; lay upon; impose; charge; load; attribute; cause to ride; n. lock; shut.
140,Chābiney thānā,v.,press down; hold (one) down; suppress.
140,Chābiney dharānā,v.,pressed hold.
140,Chābiney bājanā,v.,sit upon one’s buttock; settle firmly.
140,Chābi mārānā,v.,lock up; keep confined.
140,Chābuk,n.,whip; lash; scourge.
140,Chābuk mārānā,v.,whip; lash.
140,Chābuk hānā,v.,be whipped or lashed.
140,Chābugee,n.,situated in a pinon or wearing cloth of the Chakma women; the major model embroidery of a wearing cloth or pinon; the drawing of the margin of a wearing cloth
141,Chābugee bunanā,v.,weave or drawing of a wearing cloth.
141,Chām,n.,skin; leather; hide; shield.
141,Chām agadānā,v.,flay.
141,"Chāmchām, chāmar",a.,leather; hide bound made of leather.
141,Chāmchogh,n.,physical eye; naked eye.
141,Chāmbhāt,n.,burnt rice.
141,Chāmrug,n.,skin disease.
141,Chāmbā,n.,kind of flower or tree; examination; a testing.
141,Chāmini,n.,buddhist saint.
141,Chāmini kāttol,n.,kind of wide jack fruit.
141,Chāmech,n.,spoon; ladle.
141,Chāmelee,n.,jasmine.
141,Chāra,v.,(you) plant.
141,Chār bhāngā,n.,broken pieces of an earthen pot.
141,Chārā,n.,plant; seedling; a. young; tender; newly grown.
141,Chārāi,v.,(he/she) plants.
141,Chārāng,v.,(I) plant a seedling.
141,Chārāgāch,n.,young plant; sapling.
141,Chārādhān,n.,paddy seedling.
141,Chārā lāgānā,v.,plant seedling.
141,Chārānā,v.,plant; sow; allot; spread out.
141,Chāri,n.,earthen big pot for keeping water.
141,Chārih,n.,sickle.
141,Chāreiyā,n.,planter.
141,Chāreyā,a.,planted; sown.
141,Chāl,n.,roof; trick.
141,Chāl chalan,n.,ways and mode of living movement.
141,Chāl silānā,v.,cover the roof; make a roof.
141,Chāl silāni,n.,roofing.
141,Chālā,v.,to drive.
141,Chālāg,a.,clever; smart; active; prompt; energetic; trickish; dexterious.
141,Chālagee,n.,cleverness; artifice; trick.
141,Chālāgee garānā,v.,play a trick.
141,Chālān,n.,despatch; remittance; transport; export; consignment; act of sending up for trial; invoice.
141,Chālāndyā,a.,exported; despatched.
141,Chālāndyā māl,n.,exported goods.
141,Chālān denā,v.,export; despatch.
141,Chālanā,v.,drive (a carriage); cause to move; transport.
141,"Chālāni, chālani",n.,driving or moving
142,Chāleiyā,n.,driver; operator; conductor.
142,Chāleyā,a.,driven; moved.
142,Chālon,n.,stainer.
142,Chāli,n.,raft; bamboo raft or flot.
142,Chālu,a.,moving; in motion; social and smart; current; salable.
142,"Chikka, chikko",n.,baby; dear child; darling.
142,Chikkabee,n.,little girl; beloved girl.
142,Chikkā jharānā,v.,feel unwell in the liver.
142,Chikkā jharāni,n.,feeling unwell in the liver.
142,Chikchikyā,a.,unpleasant; solitary; n. unbearable or intolerable condition in a solitary or lovely place.
142,Chig chharhā,n.,gold ornament for the neck; kind of necklace.
142,"Chigchig, chigani",n.,glistening; glimmering.
142,Chig chig garānā,v.,glimmer; shine; glitter; sparkle.
142,Chigchigenā,v.,ache; throb with pain.
142,Chigchi geni,n.,throbbing pain; twinge; aching.
142,Chig chigeyā,a.,achy.
142,Chigyā,n.,scorpion.
142,Chigee,n.,muskrat; male rat.
142,Chigut chigut,n.,throbbing sensation; shooting; pain; aching.
142,Chigut chigut garānā,v.,throb; shoot; ache; twinge.
142,Chigutyā,n.,throbbing in the side; pleurisy.
142,"Chigon, Chigan",a.,little; small; tiny; lean; trifling; base; low; humble; short; younger; jounior; youngest; socially depressed.
142,Chigon kodhā,n.,small; petty or trivial; small matter.
142,Chigon kākkā,youngest paternal uncle.,
142,Chigongudhi,n.,cell; small room.
142,Chigon gurhah,n.,baby; infant; boy; child; kiddy.
142,Chigongurha iskul,n.,nursery school; Kinder Garten (K.G.) School.
142,Chigon gurhakāl,n.,infancy; child hood; baby hood.
142,Chigin gurha Ghar,n.,nursery.
142,Chigon gurha chābaree,n.,paediatric.
142,Chigon gurhajhi,n.,baby daughter.
142,Chigon gurha dahkyān,a.,childish.
143,Chigon gurhā,n.,baby son.
143,Chigon gurha bhed,n.,paidology.
143,Chigon gurha mārani,n.,infanticide.
143,Chigon gurha māriyā,n.,infanticide.
143,Chigon gurhāmee,n.,baby hood; infancy.
143,Chigon gurha shikye,n.,nursery education.
143,Chigon gurha sāhitya,n.,juvenile literature.
143,Chighut,n.,sudden pain.
143,Ching chingyā,a.,lustrous; glimmering.
143,Chiji,n.,infant; babe; baby; child; kiddy.
143,Chijik chājāk,n.,throbbing pain; twinging sensation; irritating.
143,Chijik chājāk garānā,v.,ache; throb with pain.
143,Chijik chājākyā,a.,achy; throbbing.
143,Chijikyā,a.,lonely.
143,Chit,n.,heart; liver; mind; spirit.
143,Chit galyā,a.,touching; melting the heart.
143,Chit chakyā,a.,fascinating; captivating; enchanting.
143,Chit chur,n.,stealer of heart; fascinator of heart.
143,Chit jāguluk,n.,grief; sorrow; mental depression; agitation; mental excitement.
143,Chit jāgulukyā,a.,mental agitated; unsteady of mind; anxious.
143,Chit jityā,a.,attractive; charming; interesting; captivating; beautiful diversion.
143,Chit jurānā,v.,please to the mind; delight to the mind; clear in mind.
143,Chit jurāni,n.,mental quiet; mental satisfaction; object of happiness.
143,Chit jureyā,a.,pleasing to the mind.
143,Chitti,n.,baby; dear child; darling; kiddy.
143,Chitto,a.,lean; thin; emaciated.
143,Chitad jālā,v.,extreme mental distress; anguish; heart burning.
143,"Chit damāni, chitijay",n.,control of the mind.
143,Chitna jurānā,v.,have a gloom to the mind.
143,Chit na jureyā,a.,gloomy to the mind.
143,Chitneyā,a.,heartless; unkind; cruel.
143,Chit pāgal,n.,bewilderment; madness.
144,Chit pāgalyā,a.,bewildered in mind.
144,Chit purchyā,a.,mentally distressed; perplexed.
144,Chit puranā,v.,cry of heart; cry of anguish; shatter mentally.
144,"Chitpurani, Chitpuranā",n.,mental distress or shattering; anguish; mentally distressing; heart crying; heart ache.
144,"Chitpirhe, chitpiryā",n.,mental anguish; anxiety; affliction.
144,Chitbejār,n.,grief; mental depression; excitement; mental disgust; gloom of mind; despondency.
144,Chitbhāngyā,a.,heart broken; clearless.
144,Chitbhichyā,a.,pleasant; delighting; comfortable.
144,Chitmarā,n.,melancholy of mind; depression of spirits; wandering of the mind.
144,Chit siji,n.,purity or purification of the mind.
144,Chitsor,n.,suspension of the heart aching; faculties of the mind feeling absolute control or mental operations.
144,Chithujee,n.,mental contentment; mental satisfaction; clearfulness.
144,Chit hujee garānā,v.,divert; entertain; amaze.
144,"Chidā, chidyā, chindyā",n.,thought; reflection; meditation; imagination; fancy; consideration; care; anxiety.
144,Chidyā gachyāmane,ad.,with an anxious heart; distractedly; anxiously.
144,"Chidyā garchyā, chidyāgachyā",a.,anxious; perplexed; thoughtful; engaged; thought or worried; concerned; distracted.
144,Chidyā garani,n.,thinking; meditating; deliberating; reflecting.
144,Chidyā garānā,v.,think; reflect; consider; be anxious; deliberate.
144,Chidyā garinei,ad.,anxiously; thoughtfully.
144,Chidyā gariber,a.,to be considered; doubtful; questionable.
144,Chidyā gariyā,n.,thinker.
144,Chidyānei,a.,never mind; don’t worry.
144,Chidyāpurā,a.,meditative; thoughtful; pensive.
144,Chidyāahnā,v.,be worried.
144,Chiderā,n.,variety; strangeness; wonderfulness.
144,Chidirā bhadarā,a.,multi coloured; spotted; speckled; striped of; diverse colour
145,"Chideiā bhadarā, rangdhang",n.,variety show.
145,Chidiri,n.,kind of long shaped basket.
145,Chidesāl,n.,cremation ground.
145,Chidor,a.,lying flat down the back; laid down one’s back.
145,"Chidor garānā, Chidor garifelānā",v.,turn up; turn over; throw one flat down one’s back.
145,Chidor ahnā,v.,lie down the back; turn turtle.
145,"Chidol, chidhol",n.,soft preparation; a hotchpotch of rubbing fish.
145,Chidol māch,n.,kind of flat bodies fish.
145,Chidhyā,a.,slim; slender; feeble; dry; withered.
145,Chidhi,n.,letter; note; billet.
145,Chidhi denā,v.,post a letter.
145,Chidhi patra,n.,notes and letter; correspondence collectively.
145,Chidhi pādhānā,v.,despatch a letter.
145,Chidhi leghānā,v.,write a letter.
145,Chidhen,n.,support; leaning (against a thing).
145,Chidhena kanā,n.,back side or corner of a house.
145,Chidhendyā,a.,redined; hinted at.
145,Chidhen denā,v.,lean or redine; hint at.
145,Chidhong,a.,wicked.
145,Chin,v.,to know or recognise; identity; mark; impression line; n. symbol; sign; spot; flag; trace; signed; hint.
145,Chin garchyā,a.,marked out; identified.
145,Chingarānā,v.,acquaint; point out; identify.
145,Chingariyā,n.,marker man; marker.
145,Chingareyā,a.,marking; impressing; staining.
145,Chaning,v.,(I) know or recognize or identify.
145,Chinach,v.,(you) know or recognize or identify.
145,Chin chin,n.,twinging sensation; pinching or sharp pain.
145,"Chin chinānā, chin chin garānā",v.,smart; twinge; twitch.
145,"Chindā, chindyā, chindhā",n.,pincers; forceps; cramp; thought.
145,Chindā,n.,thought; anxiety; meditation; reflection; imagination; fancy.
145,Chindāg,a.,marked; impressioned; spotted; bearing a sign; branded; stamped.
146,Chindānā,v.,pinch.
146,Chindyāni,n.,pinching; pinch.
146,Chindhyābāch,n.,smell like a crayfish.
146,Chindirā,n.,kind of fruit.
146,Chindenā,v.,introduce oneself; level one’s identity.
146,Chinpurchah,n.,familiarity; introduction; acquaintance.
146,Chinpurchyānā,n.,have an intimacy.
146,Chinpurcha garidenā,v.,introduce; acquaint; make known; point out; pick out.
146,Chinlanā,v.,ask for one’s introduction.
146,"Chinā, chināchini",n.,familiarity; acquaintance; introducing with each other.
146,Chinā patra,n.,letter of introduction; indentity card.
146,Chinnyā,a.,known; familiar.
146,Chinānā,v.,know; recognizes; identify.
146,Chini,n.,sugar; v. (we) know or recognize.
146,Chinilanā,v.,ask for one’s introduction.
146,Chiniyā,n.,one who knows or recognizes.
146,Chine,v.,(he/she) knows or recognizes or identifies.
146,Chinyedā,a.,pointed out; introduced.
146,Chineydenā,v.,introduce; acquaint; make known; point out; pick out.
146,Chiney-na denā,v.,not to introduce; make unknown.
146,"Chineyā, chiney diyā",n.,introducer; one who makes introduction.
146,Cheen,prop. n.,China.
146,Cheen ganatantra,n.,Chinese republic.
146,"Cheenā, cheendejatayā",n.,Chinese; Chinaman.
146,Chinābādām,n.,ground nut.
146,Chināmādi,n.,china clay; porcelain.
146,Chippyā,a.,pressed; squeezed.
146,Chippurānā,v.,cry of heart; perplex; cry of anguish; anxious of mind.
146,"Chib, chibyā",v.,to chew or press; chew; masticate.
146,"Chibānā, chibyānā",v.,compress; supress; quash; massage; conceal; squeeze.
146,Chibyā,n.,marrow path.
146,Chibyā galāy,ad.,with an under tone.
146,Chibyā chibi,n.,pressing hard; being over pressed; great pressure; mutual massaging of the body
147,Chibyāt parānā,v.,be pressed under; be run over.
147,Chihvānā,v.,chew; masticate; supress; hush up; conceal; cover; run over; nudge.
147,Chibyāni,n.,pressing; pinching; squeezing; kneading; wink; hint; reflection; remark commonly.
147,Chibidyā,a.,massaged; pressed.
147,Chibidiyani,n.,massaging.
147,Chibidiyā,n.,massager.
147,Chibidenā,v.,cause to massage; have (the body) instigate; massage (by some body).
147,Chibibajānā,v.,settle firmly.
147,Chibilik chābālāk,a.,restless; unsteady; fidgety; of restless condition; tossing and turning.
147,Chibilik chābālāk garānā,v.,fidget; toss about; struggle.
147,Chibung,n.,shadow.
147,Chibeney bajānā,v.,sit upon one’s buttock.
147,Chibey khānā,v.,avoid disclosing.
147,Chibey chibey,ad.,steadily; drizzlingly.
147,Chibey denā,v.,hush up; close up.
147,Chibey dharānā,v.,press; urge; tight hold.
147,Chit nigdānā,v.,press down.
,,,
147,"Chibor, chibar",n.,dress for Buddhist monks.
147,Chibhāsh,n.,slang; jargon.
147,Chimchimyā,a.,sharp edged; sharp; keen; acute; shrill; intense; biting; intelligent.
147,Chim chimā dhar,n.,sharp edged; sharp; keen.
147,"Chimā, chimānā",v.,lessen; reduce; cut down; diminish; fallen short; curl; shrink; wrinkle.
147,Chimuchyā,n.,tender aged boy; teenager; a. tender aged; young.
147,Chimeiyā,a.,one who curls or shrinks.
147,Chimeni,n.,curling; shrinking; wrinkling.
147,Chimey chimey,ad.,little; slightly; approximately.
147,Chimeyā,a.,wrinkled; contracted; shrinking; curled; bent; curved; knitted crooked.
147,"Chimochyā, chimoree",n.,strong; vigorous; energetic form; powerful; able.
148,Chimor,a.,hard; stiff; strong; powerful.
148,"Chir, chiryānā",v.,tear; sow; break; cleave; widen the gap; separate; divide; split.
148,"Chir, chirelāk",n.,worm (guinea round tape; thread and hook).
148,Chirchyājāgā,n.,blank or open space; gap.
148,Chiryā chirchyā,a.,separated; divided; open; splitted; torn.
148,Chiring,a.,thiny; small.
148,Chiringyā,a.,immature; young and inexperienced.
148,Chiritan,n.,club of cards.
148,Chiritan tekkyā,n.,ace of clubs.
148,Chiriyā,n.,seperator; divider.
148,Chil,n.,kite; falcon.
148,Chilān tik-tik,n.,sudden pull or jerking the hair; v. run quickly or aimlessly.
148,Chilān tik tik dharinejhānā,v.,take away pulling violently the hair.
148,Chilyā chilli,n.,bickering; clamour; brawl.
148,Chilā chilli garānā,v.,raise an uproar.
148,Chilyānā,v.,shout; clamour; cry out.
148,Chilyāni,n.,shouting; clamouring; crying out.
148,Chili,n.,bark (of a tree).
148,Chilik bhilik,a.,insane; unbalanced; mentally upset; indisposed.
148,Chilibili,a.,fidgety; restless and uneasy.
148,"Chilibili garānā, ahnā",v.,move about restlessly; be uneasy.
148,Chilum,n.,bowl of a hooka.
148,Chilum dhundā,n.,a bowlful of tobacco.
148,Chiyo,n.,soul; spirit; courage; brave.
148,Chiyobalā,a.,bravy; courageous; daring.
148,Chiyomarā,a.,week feeling; low spirited.
148,Chiyomarā ahnā,v.,be frightened; disheart.
148,Chuār hānā,v.,be slapped.
148,"Chugonā, chugānā",v.,to dry; dry; shrive up; wither.
148,"Chugār, chuār",n.,slap.
148,"Chugār denā, mārānā",v.,slap; give a slap.
148,Chugārānā,v.,slap.
148,Chugār hānā,v.,be slapped.
148,Chuguni,n.,dry fish; oyster.
148,"Chugeyā, chuguno",a.,dried; withered.
148,Chugeyā erā,n.,dried meat
149,Chung chung,n.,game of hide and seek.
149,Chung chung hārā hanā,v.,play hide and seek.
149,"Chungulāng, chumulāng, chugolāng",n.,wedding; marriage.
149,Chungulāng hānā,n.,marriage feast.
149,"Chuchyā, chujchyā",a.,sucked up; extroting; absorbing.
149,"Chuj, chuch",v.,to suck.
149,Chujanā,v.,suck; exploit; extort; absorb.
149,Chujani,n.,sucking; exploitation; drying up.
149,"Chujyāng, chuchyāng",a.,small thin sharp point of anything; very smooth and thin; thin edged; sharp pointed.
149,Chujiyā,n.,sucker; exploiter.
149,Chujihānā,v.,absorb; suck up.
149,"Chutyā, chudtyā",a.,sexually enjoyed; ravished.
149,Chud,v.,to copulate; fuck-up.
149,"Chudanā, chudānā",v.,copulate; fuck up; indulge in enjoyment.
149,Chudani,n.,sexual relation; copulation; concurrency; pairing; fucking up.
149,Chudā chudi,n.,sexual union; the act of entering male penis in women vagina.
149,Chudā chudi garānā,v.,copulate; unite sexually; have sexual intercourse with.
149,Chudu,a.,depressed; indolent; astonished.
149,Chudu garānā,v.,discourage; dishearten; astonish.
149,Chudu garani,n.,discouragement; depression.
